City Code;City Name;School Code;School Name
1;ADANA;15582;MAHMUD SAMİ RAMAZANOĞLU ANADOLU İMAM HATİP LİSESİ (ADANA - SEYHAN)
1;ADANA;13973;MEDİNE MÜDAFİİ FAHREDDİN PAŞA ANADOLU İMAM HATİP LİSESİ (ADANA - YÜREĞİR)
1;ADANA;15554;MEHMET AKİF ERSOY ANADOLU LİSESİ (ADANA - KOZAN)
1;ADANA;15805;MEHMET AKİF İNAN ANADOLU LİSESİ (ADANA - YÜREĞİR)
1;ADANA;10378;MEHMET KEMAL TUNCEL MESLEKİ VE TEKNİK ANADOLU LİSESİ (ADANA - SEYHAN)
1;ADANA;16064;MEHMET ORHUN YAYLACI ANADOLU LİSESİ (ADANA - CEYHAN)
1;ADANA;16072;MEHMET ÖZÖNCEL ANADOLU LİSESİ (ADANA - ÇUKUROVA)
1;ADANA;17777;MELİKŞAH ANADOLU LİSESİ (ADANA - YÜREĞİR)
1;ADANA;15838;MERCİMEK KÖY HİZMETLERİ ÇOK PROGRAMLI ANADOLU LİSESİ (ADANA - CEYHAN)
1;ADANA;11488;MOBİL A.Ş. MESLEKİ VE TEKNİK ANADOLU LİSESİ (ADANA - YÜREĞİR)
1;ADANA;12038;MUSTAFABEYLİ ÇOK PROGRAMLI ANADOLU LİSESİ (ADANA - CEYHAN)
1;ADANA;12005;NEZİHE YALVAÇ MESLEKİ VE TEKNİK ANADOLU LİSESİ (ADANA - SEYHAN)
1;ADANA;13570;NİZAMÜLMÜLK ANADOLU İMAM HATİP LİSESİ (ADANA - YÜREĞİR)
1;ADANA;15684;NURTEN YETİMOĞLU MESLEKİ VE TEKNİK ANADOLU LİSESİ (ADANA - ÇUKUROVA)
1;ADANA;11682;ORHAN ÇOBANOĞLU ANADOLU LİSESİ (ADANA - SEYHAN)
1;ADANA;15709;OSMANGAZİ ANADOLU İMAM HATİP LİSESİ (ADANA - KOZAN)
1;ADANA;10734;ÖMER NASUHİ BİLMEN ANADOLU İMAM HATİP LİSESİ (ADANA - KARAİSALI)
1;ADANA;16491;ÖZEL ADANA AK KOL ANADOLU LİSESİ (ADANA - SEYHAN)
1;ADANA;16137;ÖZEL ADANA ANADOLU LİSESİ
1;ADANA;16137;ÖZEL ADANA ANADOLU LİSESİ (ADANA - SEYHAN)
1;ADANA;13855;ÖZEL ADANA BİREY ANADOLU LİSESİ (ADANA - ÇUKUROVA)
1;ADANA;13312;ÖZEL ADANA DOĞA ANADOLU LİSESİ (ADANA - ÇUKUROVA)
1;ADANA;15652;ÖZEL ADANA ELİT TEMEL LİSESİ (ADANA - ÇUKUROVA)
1;ADANA;10531;ÖZEL ADANA FEN LİSESİ
1;ADANA;10531;ÖZEL ADANA FEN LİSESİ (ADANA - SEYHAN)
1;ADANA;16389;ÖZEL ADANA FİNAL ANADOLU LİSESİ
1;ADANA;16389;ÖZEL ADANA FİNAL ANADOLU LİSESİ (ADANA - ÇUKUROVA)
1;ADANA;12298;ÖZEL ADANA FİNAL FEN LİSESİ
1;ADANA;12298;ÖZEL ADANA FİNAL FEN LİSESİ (ADANA - ÇUKUROVA)
1;ADANA;12549;ÖZEL ADANA FİNAL TEMEL LİSESİ (ADANA - SEYHAN)
1;ADANA;16429;ÖZEL ADANA GÜNDOĞDU ANADOLU LİSESİ (ADANA - ÇUKUROVA)
1;ADANA;15902;ÖZEL ADANA GÜNDOĞDU FEN LİSESİ
1;ADANA;16429;ÖZEL ADANA GÜNDOĞDU KOLEJİ
1;ADANA;16429;ÖZEL ADANA GÜNDOĞDU LİSESİ
1;ADANA;16429;ÖZEL ADANA GÜNDOĞDU LİSESİ (ADANA - ÇUKUROVA)
1;ADANA;14180;ÖZEL ADANA İPEKYOLU ANADOLU SAĞLIK MESLEK LİSESİ
1;ADANA;14180;ÖZEL ADANA İPEKYOLU ANADOLU SAĞLIK MESLEK LİSESİ (ADANA)
1;ADANA;16137;ÖZEL ADANA KOLEJİ
1;ADANA;10531;ÖZEL ADANA LİSESİ
1;ADANA;10531;ÖZEL ADANA LİSESİ (Y.D.A.)
1;ADANA;11401;ÖZEL ADANA MARMARA TEMEL LİSESİ (ADANA - SEYHAN)
1;ADANA;10290;ÖZEL ADANA OKYANUS ANADOLU LİSESİ (ADANA - SEYHAN)
1;ADANA;16468;ÖZEL ADANA REŞHA ANADOLU SAĞLIK MESLEK LİSESİ
1;ADANA;16468;ÖZEL ADANA REŞHA MESLEKİ VE TEKNİK ANADOLU LİSESİ (ADANA - ÇUKUROVA)
1;ADANA;11714;ÖZEL ADANA STAR AKŞAM LİSESİ (ADANA - ÇUKUROVA)
1;ADANA;13336;ÖZEL ADANA STAR ANADOLU LİSESİ
1;ADANA;13336;ÖZEL ADANA STAR ANADOLU LİSESİ (ADANA - ÇUKUROVA)
1;ADANA;12707;ÖZEL ADANA UĞUR AKADEMİK ANADOLU LİSESİ (ADANA - ÇUKUROVA)
1;ADANA;10993;ÖZEL ADANA UĞUR MESLEKİ VE TEKNİK ANADOLU LİSESİ (ADANA - ÇUKUROVA)
1;ADANA;13391;ÖZEL ADANA UĞUR TEMEL LİSESİ (ADANA - ÇUKUROVA)
1;ADANA;10467;ÖZEL ADANA YENİ LİSE
1;ADANA;10467;ÖZEL ADANA YENİ LİSE (ADANA)
1;ADANA;16153;ÖZEL AKDENİZ KOLEJİ
1;ADANA;16153;ÖZEL AKDENİZ KOLEJİ (ADANA - SEYHAN)
1;ADANA;10483;ÖZEL AKDENİZ LİSESİ
1;ADANA;10483;ÖZEL AKDENİZ LİSESİ (ADANA - SEYHAN)
1;ADANA;16672;ÖZEL ALİ VE RUKİYE ÖZGÖREN FEN LİSESİ
1;ADANA;16672;ÖZEL ALİ VE RUKİYE ÖZGÖREN LİSESİ
1;ADANA;16672;ÖZEL ALİ-RUKİYE ÖZGÖREN LİSESİ (Y.D.A.)
1;ADANA;15663;ÖZEL ALTINELLER ANADOLU SAĞLIK MESLEK LİSESİ
1;ADANA;15663;ÖZEL ALTINELLER MESLEKİ VE TEKNİK ANADOLU LİSESİ (ADANA - SARIÇAM)
1;ADANA;13224;ÖZEL ALTINELLER TEMEL LİSESİ (ADANA - SARIÇAM)
1;ADANA;10426;ÖZEL ATA LİSESİ
1;ADANA;10426;ÖZEL ATA LİSESİ (ADANA)
1;ADANA;11983;ÖZEL ATEŞ SINAV TEMEL LİSESİ (ADANA - KOZAN)
1;ADANA;16203;ÖZEL AYAS ANADOLU SAĞLIK MESLEK LİSESİ
1;ADANA;10434;ÖZEL AYAS LİSESİ
1;ADANA;10434;ÖZEL AYAS LİSESİ (ADANA)
1;ADANA;11262;ÖZEL AYAS MESLEKİ VE TEKNİK ANADOLU LİSESİ (ADANA - SEYHAN)
1;ADANA;17069;ÖZEL BAHÇEŞEHİR ADANA ANADOLU LİSESİ (ADANA - SEYHAN)
1;ADANA;14342;ÖZEL BARAJYOLU FEN BİLİMLERİ TEMEL LİSESİ (ADANA - SEYHAN)
1;ADANA;14148;ÖZEL BEREN ANADOLU SAĞLIK MESLEK LİSESİ
1;ADANA;14148;ÖZEL BEREN MESLEKİ VE TEKNİK ANADOLU LİSESİ (ADANA - ÇUKUROVA)
1;ADANA;16190;ÖZEL BİLİM TEMEL LİSESİ (ADANA - SEYHAN)
1;ADANA;16389;ÖZEL BİLİMKENT ANADOLU LİSESİ
1;ADANA;12298;ÖZEL BİLİMKENT FEN LİSESİ
1;ADANA;11999;ÖZEL BİLİMKENT LİSESİ
1;ADANA;11999;ÖZEL BİLİMKENT LİSESİ (ADANA - ÇUKUROVA)
1;ADANA;16672;ÖZEL BURÇ ÖZGÖREN ANADOLU LİSESİ
1;ADANA;16672;ÖZEL BURÇ ÖZGÖREN FEN LİSESİ
1;ADANA;11885;ÖZEL BURÇ SEYHAN KIZ ANADOLU LİSESİ (ADANA - ÇUKUROVA)
1;ADANA;16307;ÖZEL BURÇ SEYHAN KIZ FEN LİSESİ (ADANA - ÇUKUROVA)
1;ADANA;13573;ÖZEL BURÇ SEYHAN KIZ MESLEKİ VE TEKNİK ANADOLU LİSESİ (ADANA - ÇUKUROVA)
1;ADANA;11885;ÖZEL BURÇ ÜÇGÜL ANADOLU LİSESİ
1;ADANA;11885;ÖZEL BURÇ ÜÇGÜL ANADOLU LİSESİ (ADANA - ÇUKUROVA)
1;ADANA;16307;ÖZEL BURÇ ÜÇGÜL FEN LİSESİ
1;ADANA;16307;ÖZEL BURÇ ÜÇGÜL FEN LİSESİ (ADANA - ÇUKUROVA)
1;ADANA;13573;ÖZEL BURÇ ÜÇGÜL MESLEKİ VE TEKNİK ANADOLU LİSESİ (ADANA - ÇUKUROVA)
1;ADANA;16672;ÖZEL BURÇ VURAL ANADOLU LİSESİ
1;ADANA;16672;ÖZEL BURÇ VURAL ANADOLU LİSESİ (ADANA - SEYHAN)
1;ADANA;16664;ÖZEL BURÇ VURAL FEN LİSESİ
1;ADANA;16664;ÖZEL BURÇ VURAL FEN LİSESİ (ADANA - SEYHAN)
1;ADANA;13961;ÖZEL BURÇ VURAL MESLEKİ VE TEKNİK ANADOLU LİSESİ (ADANA - SEYHAN)
1;ADANA;11647;ÖZEL CEYHAN BEREN MESLEKİ VE TEKNİK ANADOLU LİSESİ (ADANA - CEYHAN)
1;ADANA;16059;ÖZEL CEYHAN FİNAL ANADOLU LİSESİ (ADANA - CEYHAN)
1;ADANA;14344;ÖZEL CEYHAN İLK HEDEF BAŞARI ANADOLU LİSESİ (ADANA - CEYHAN)
1;ADANA;15286;ÖZEL CEYHAN YENİ FİNAL TEMEL LİSESİ (ADANA - CEYHAN)
1;ADANA;10103;ÖZEL ÇUKUROVA ALTINELLER ANADOLU LİSESİ (ADANA - ÇUKUROVA)
1;ADANA;10146;ÖZEL ÇUKUROVA ALTINELLER MESLEKİ VE TEKNİK ANADOLU LİSESİ (ADANA - ÇUKUROVA)
1;ADANA;12224;ÖZEL ÇUKUROVA BİLFEN FEN LİSESİ
1;ADANA;12224;ÖZEL ÇUKUROVA BİLFEN FEN LİSESİ (ADANA - ÇUKUROVA)
1;ADANA;16015;ÖZEL ÇUKUROVA BİLFEN KOLEJİ
1;ADANA;16015;ÖZEL ÇUKUROVA BİLFEN KOLEJİ (ADANA - ÇUKUROVA)
1;ADANA;16015;ÖZEL ÇUKUROVA BİLFEN LİSESİ
1;ADANA;12224;ÖZEL ÇUKUROVA BİLFEN LİSESİ (Y.D.A.)
1;ADANA;16529;ÖZEL ÇUKUROVA ÇÖZÜM TEMEL LİSESİ (ADANA - ÇUKUROVA)
1;ADANA;15549;ÖZEL ÇUKUROVA KAMPÜS TEMEL LİSESİ (ADANA - SEYHAN)
1;ADANA;16397;ÖZEL DOĞABİLİM KOLEJİ
1;ADANA;16397;ÖZEL DOĞABİLİM LİSESİ
1;ADANA;15273;ÖZEL DOĞALPARK TEMEL LİSESİ (ADANA - ÇUKUROVA)
1;ADANA;12051;ÖZEL DORUK DOĞALPARK TEMEL LİSESİ (ADANA - ÇUKUROVA)
1;ADANA;10411;ÖZEL DORUK TURGUT ÖZAL TEMEL LİSESİ (ADANA - ÇUKUROVA)
1;ADANA;12588;ÖZEL DR ŞAHİN BİNGÜLLÜ TEMEL LİSESİ (ADANA - ÇUKUROVA)
1;ADANA;16397;ÖZEL ERKAN ANADOLU LİSESİ
1;ADANA;16397;ÖZEL ERKAN ANADOLU LİSESİ (ADANA - SARIÇAM)
1;ADANA;16026;ÖZEL ERKAN ANADOLU SAĞLIK MESLEK LİSESİ
1;ADANA;16764;ÖZEL ERKAN AOSB MESLEKİ VE TEKNİK ANADOLU LİSESİ (ADANA - SARIÇAM)
1;ADANA;16026;ÖZEL ERKAN MESLEKİ VE TEKNİK ANADOLU LİSESİ (ADANA - SARIÇAM)
1;ADANA;11382;ÖZEL ERKAN TEMEL LİSESİ (ADANA - ÇUKUROVA)
1;ADANA;15570;ÖZEL ERSAN ALTIOK TEMEL LİSESİ (ADANA - ÇUKUROVA)
1;ADANA;10475;ÖZEL GÖNEN LİSESİ
1;ADANA;10475;ÖZEL GÖNEN LİSESİ (Y.D.A.)
1;ADANA;10475;ÖZEL GÜLEK LİSESİ
1;ADANA;15902;ÖZEL GÜNDOĞDU FEN LİSESİ (ADANA - ÇUKUROVA)
1;ADANA;16429;ÖZEL GÜNDOĞDU LİSESİ
1;ADANA;10442;ÖZEL GÜNEY LİSESİ
1;ADANA;10442;ÖZEL GÜNEY LİSESİ (ADANA)
1;ADANA;15724;ÖZEL GÜVEN VARLI LİSESİ
1;ADANA;15724;ÖZEL GÜVEN VARLI LİSESİ (ADANA)
1;ADANA;12151;ÖZEL GÜVEN VARLI LİSESİ (Y.D.A.)
1;ADANA;12151;ÖZEL GÜVEN VARLI LİSESİ (Y.D.A.) (ADANA)
1;ADANA;15622;ÖZEL İLKNUR KARA TEMEL LİSESİ (ADANA - ÇUKUROVA)
1;ADANA;11880;ÖZEL KOBEL ANADOLU SAĞLIK MESLEK LİSESİ
1;ADANA;11880;ÖZEL KOBEL MESLEKİ VE TEKNİK ANADOLU LİSESİ (ADANA - CEYHAN)
1;ADANA;17939;ÖZEL KOSB YILDIZ MESLEKİ VE TEKNİK ANADOLU LİSESİ (ADANA - KOZAN)
1;ADANA;17591;ÖZEL KOZAN ÇUKUROVA ANADOLU LİSESİ (ADANA - KOZAN)
1;ADANA;15719;ÖZEL KOZAN ÇUKUROVA FEN LİSESİ (ADANA - KOZAN)
1;ADANA;16792;ÖZEL KOZAN ÇUKUROVA MESLEKİ VE TEKNİK ANADOLU LİSESİ (ADANA - KOZAN)
1;ADANA;11652;ÖZEL KURTTEPE DORUK TEMEL LİSESİ (ADANA - ÇUKUROVA)
1;ADANA;16463;ÖZEL KUZEY ADANA FİNAL TEMEL LİSESİ (ADANA - ÇUKUROVA)
1;ADANA;11776;ÖZEL KÜÇÜK SAAT DORUK TEMEL LİSESİ (ADANA - SEYHAN)
1;ADANA;16015;ÖZEL MEKTEBİM ÇUKUROVA BİLFEN ANADOLU LİSESİ (ADANA - ÇUKUROVA)
1;ADANA;12224;ÖZEL MEKTEBİM ÇUKUROVA BİLFEN FEN LİSESİ (ADANA - ÇUKUROVA)
1;ADANA;14139;ÖZEL NURETTİN GÜL TEMEL LİSESİ (ADANA - ÇUKUROVA)
1;ADANA;14233;ÖZEL ÖZ KOZAN FİNAL TEMEL LİSESİ (ADANA - KOZAN)
1;ADANA;11885;ÖZEL PERİHAN ÜÇGÜL KIZ LİSESİ
1;ADANA;11885;ÖZEL PERİHAN ÜÇGÜL LİSESİ
1;ADANA;11066;ÖZEL SEYHAN BEREN ANADOLU SAĞLIK MESLEK LİSESİ
1;ADANA;11066;ÖZEL SEYHAN BEREN MESLEKİ VE TEKNİK ANADOLU LİSESİ (ADANA - SEYHAN)
1;ADANA;14825;ÖZEL SEYHAN ÇÖZÜM TEMEL LİSESİ (ADANA - SEYHAN)
1;ADANA;10459;ÖZEL SEYHAN IŞIK LİSESİ
1;ADANA;10459;ÖZEL SEYHAN IŞIK LİSESİ (ADANA)
1;ADANA;11714;ÖZEL STAR AKŞAM LİSESİ
1;ADANA;14926;ÖZEL SULAR TEMEL LİSESİ (ADANA - SEYHAN)
1;ADANA;13226;ÖZEL ŞÜKRAN TOYKUYU TEMEL LİSESİ (ADANA - SEYHAN)
1;ADANA;17872;ÖZEL TOROS TEMEL LİSESİ (ADANA - SEYHAN)
1;ADANA;11181;ÖZEL YENİ ADANA ORTADOĞU ANADOLU LİSESİ (ADANA - ÇUKUROVA)
1;ADANA;10491;ÖZEL YENİ ADANA ORTADOĞU LİSESİ
1;ADANA;10491;ÖZEL YENİ ADANA ORTADOĞU LİSESİ (ADANA - ÇUKUROVA)
1;ADANA;11885;ÖZEL YENİCE IŞIK LİSESİ
1;ADANA;10289;PINAR MADENCİLİK ANADOLU LİSESİ (ADANA - ALADAĞ)
1;ADANA;16048;PİRİ REİS ANADOLU LİSESİ (ADANA - ÇUKUROVA)
1;ADANA;10742;POZANTI ANADOLU İMAM HATİP LİSESİ (ADANA - POZANTI)
1;ADANA;10742;POZANTI İMAM HATİP LİSESİ
1;ADANA;12119;POZANTI LİSESİ
1;ADANA;15927;POZANTI ŞEHİT ZAFER SABANCI LİSESİ
1;ADANA;12119;POZANTI TÜRKAN-İRFAN AKÜN ÇOK PROG.L
1;ADANA;15927;POZANTI ZAFER SABANCI ANADOU LİSESİ
1;ADANA;12013;RAMAZAN ATIL ANADOLU LİSESİ (ADANA - ÇUKUROVA)
1;ADANA;11058;RAMAZANOĞLU MESLEKİ VE TEKNİK ANADOLU LİSESİ (ADANA - KOZAN)
1;ADANA;10678;SABANCI MESLEKİ VE TEKNİK ANADOLU LİSESİ (ADANA - SEYHAN)
1;ADANA;10231;SAĞKAYA ÇOK PROGRAMLI ANADOLU LİSESİ (ADANA - CEYHAN)
1;ADANA;13670;SAİMBEYLİ ANADOLU İMAM HATİP LİSESİ (ADANA - SAİMBEYLİ)
1;ADANA;10126;SAİMBEYLİ ANADOLU LİSESİ (ADANA - SAİMBEYLİ)
1;ADANA;10126;SAİMBEYLİ ÇOK PROGRAMLI LİSESİ
1;ADANA;10126;SAİMBEYLİ LİSESİ
1;ADANA;10345;SALBAŞ ANADOLU LİSESİ (ADANA - ÇUKUROVA)
1;ADANA;16575;SARIÇAM AKİF PALALI ANADOLU LİSESİ
1;ADANA;16575;SARIÇAM AKİF PALALI LİSESİ
1;ADANA;16186;SARIÇAM BAHTİYAR VAHABZADE SOSYAL BİLİMLER L
1;ADANA;16711;SARIÇAM MESLEKİ VE TEKNİK ANADOLU LİSESİ (ADANA - SARIÇAM)
1;ADANA;16178;SARIÇAM SOFULU ANADOLU İMAM HATİP LİSESİ
1;ADANA;16178;SARIÇAM SOFULU İMAM HATİP LİSESİ
1;ADANA;16178;SARIÇAM SOFULU LİSESİ
1;ADANA;12781;SARIÇAM SPOR LİSESİ
1;ADANA;10210;SARIÇAM TOKİ SARIÇAM ANADOLU LİSESİ
1;ADANA;16615;SARIÇAM TÜRK TEKSTİL VAKFI KIZ TEKNİK VE MESLEK L (AND.KIZ MESLEK)
1;ADANA;18016;SARIÇAM TÜRK TEKSTİL VAKFI METEM
1;ADANA;18016;SARIÇAM TÜRK TEKSTİL VAKFI METEM (ADANA)
1;ADANA;10303;SARIHAMZALI ANADOLU İMAM HATİP LİSESİ (ADANA - SEYHAN)
1;ADANA;16882;SARIHAMZALI ANADOLU LİSESİ (ADANA - SEYHAN)
1;ADANA;11658;SEVİM TEKİN ANADOLU LİSESİ (ADANA - SARIÇAM)
1;ADANA;10361;SEYHAN 19 MAYIS LİSESİ
1;ADANA;10361;SEYHAN 19 MAYIS LİSESİ (Y.D.A.)
1;ADANA;11666;SEYHAN 5 OCAK LİSESİ
1;ADANA;10012;SEYHAN ABDÜLKADİR PAKSOY KIZ LİSESİ
1;ADANA;10012;SEYHAN ABDÜLKADİR PAKSOY LİSESİ
1;ADANA;12135;SEYHAN ADA SOKAĞI LİSESİ
1;ADANA;11366;SEYHAN ADANA İMKB ANADOLU LİSESİ (ADANA - SEYHAN)
1;ADANA;15538;SEYHAN ADANA TİCARET BORSASI LİSESİ
1;ADANA;11577;SEYHAN AHMET KURTTEPELİ LİSESİ
1;ADANA;11577;SEYHAN AHMET KURTTEPELİ LİSESİ (Y.D.A)
1;ADANA;15579;SEYHAN AKKAPI ANADOLU TEKNİK LİSESİ
1;ADANA;15579;SEYHAN AKKAPI ENDÜSTRİ MESLEK LİSESİ
1;ADANA;15579;SEYHAN AKKAPI TEKNİK LİSESİ
1;ADANA;16623;SEYHAN ANADOLU GÜZEL SANATLAR LİSESİ
1;ADANA;11017;SEYHAN ANADOLU KIZ MESLEK LİSESİ
1;ADANA;16023;SEYHAN ANADOLU LİSESİ
1;ADANA;11025;SEYHAN ANADOLU MAHALLİ İDARELER MESLEK L
1;ADANA;11974;SEYHAN ANADOLU MESLEK LİSESİ
1;ADANA;11974;SEYHAN ANADOLU MESLEK LİSESİ (ADANA)
1;ADANA;16501;SEYHAN ANADOLU MOTOR MESLEK LİSESİ
1;ADANA;16501;SEYHAN ANADOLU MOTOR TEKNİK LİSESİ
1;ADANA;11114;SEYHAN ANADOLU SAĞLIK MESLEK LİSESİ (AND.SAĞLIK MESLEK)
1;ADANA;11114;SEYHAN ANADOLU SAĞLIK MESLEK LİSESİ (LABORATUVAR SAĞ.MES.)
1;ADANA;11633;SEYHAN ATATÜRK ANADOLU KIZ MESLEK LİSESİ
1;ADANA;11358;SEYHAN ATATÜRK ANADOLU LİSESİ
1;ADANA;11633;SEYHAN ATATÜRK KIZ MESLEK LİSESİ
1;ADANA;16097;SEYHAN AYŞE ATIL ANADOLU LİSESİ
1;ADANA;16186;SEYHAN B.VAHABZADE SOSYAL BİLİMLER L
1;ADANA;16201;SEYHAN BARBAROS İMKB ANADOLU LİSESİ
1;ADANA;16201;SEYHAN BARBAROS İMKB LİSESİ
1;ADANA;10029;SEYHAN BORSA ANADOLU LİSESİ
1;ADANA;15781;SEYHAN BÜYÜK SELÇUKLU ANADOLU LİSESİ
1;ADANA;15781;SEYHAN BÜYÜK SELÇUKLU LİSESİ
1;ADANA;11909;SEYHAN Ç.E.A.Ş. ANADOLU LİSESİ
1;ADANA;11925;SEYHAN Ç.E.P.ANADOLU İLETİŞİM MESLEK L
1;ADANA;11925;SEYHAN Ç.E.P.TİCARET MESLEK L (AND.İLETİŞİM MESLEK)
1;ADANA;11455;SEYHAN ÇAĞRIBEY LİSESİ
1;ADANA;11455;SEYHAN ÇAĞRIBEY LİSESİ (Y.D.A.)
1;ADANA;11925;SEYHAN ÇEP MESLEKİ VE TEKNİK ANADOLU LİSESİ (ADANA - SEYHAN)
1;ADANA;11025;SEYHAN ÇOBANOĞLU ANADOLU TİCARET MES.L
1;ADANA;11025;SEYHAN ÇOBANOĞLU TİCARET MESLEK LİSESİ
1;ADANA;15708;SEYHAN ÇUKUROVA LİSESİ
1;ADANA;11958;SEYHAN DANİŞMENT GAZİ ANADOLU LİSESİ
1;ADANA;11958;SEYHAN DANİŞMENT GAZİ ANADOLU LİSESİ (ADANA - SEYHAN)
1;ADANA;11958;SEYHAN DANİŞMENT GAZİ LİSESİ
1;ADANA;11958;SEYHAN DANİŞMENT GAZİ LİSESİ (Y.D.A.)
1;ADANA;16331;SEYHAN DR.M.FEYYAZ ETİZ ANADOLU LİSESİ
1;ADANA;16331;SEYHAN DR.M.FEYYAZ ETİZ LİSESİ
1;ADANA;15595;SEYHAN EMİNE NABİ MENEMENCİOĞLU L
1;ADANA;15595;SEYHAN EMİNE NABİ MENEMENCİOĞLU L(Y.D.A)
1;ADANA;15562;SEYHAN FATİH TERİM LİSESİ
1;ADANA;11609;SEYHAN H.AHMET ATIL LİSESİ
1;ADANA;11609;SEYHAN H.AHMET ATIL LİSESİ (Y.D.A.)
1;ADANA;16348;SEYHAN HACI HATİCE TURGUT ANADOLU LİSESİ (ADANA - ÇUKUROVA)
1;ADANA;16348;SEYHAN HACI HATİCE TURGUT LİSESİ
1;ADANA;12257;SEYHAN İBRAHİM ATALI ÇOK PROGRAMLI L
1;ADANA;12257;SEYHAN İBRAHİM ATALI LİSESİ
1;ADANA;12257;SEYHAN İBRAHİM ATALI TİCARET MESLEK LİSESİ
1;ADANA;10100;SEYHAN İLHAN ATIŞ ANADOLU LİSESİ
1;ADANA;16242;SEYHAN İMKB 24 KASIM ANADOLU LİSESİ
1;ADANA;11366;SEYHAN İMKB FEN LİSESİ (ADANA - SEYHAN)
1;ADANA;11358;SEYHAN İSMAİL SAFA ÖZLER ANADOLU LİSESİ
1;ADANA;15887;SEYHAN İSMET İNÖNÜ KIZ TEKNİK LİSESİ
1;ADANA;15887;SEYHAN İSMET İNÖNÜ KIZ TEKNİK LİSESİ (ADANA)
1;ADANA;10953;SEYHAN İSMET İNÖNÜ KIZ TEKNİK VE MESLEK LİSESİ (AND.KIZ MESLEK)
1;ADANA;10953;SEYHAN İSMET İNÖNÜ KIZ TEKNİK VE MESLEK LİSESİ (KIZ MESLEK)
1;ADANA;10953;SEYHAN İSMET İNÖNÜ MESLEKİ VE TEKNİK ANADOLU LİSESİ (ADANA - SEYHAN)
1;ADANA;16161;SEYHAN KURTTEPE ANADOLU İMAM HATİP L
1;ADANA;10767;SEYHAN KURTTEPE ANADOLU LİSESİ
1;ADANA;11341;SEYHAN KURTTEPE ANADOLU MESLEK LİSESİ
1;ADANA;11341;SEYHAN KURTTEPE ANADOLU TEKNİK LİSESİ
1;ADANA;11341;SEYHAN KURTTEPE ENDÜSTRİ MESLEK LİSESİ
1;ADANA;11341;SEYHAN KURTTEPE TEKNİK LİSESİ
1;ADANA;10378;SEYHAN M.KEMAL TUNCEL LİSESİ
1;ADANA;10378;SEYHAN M.KEMAL TUNCEL LİSESİ (Y.D.A.)
1;ADANA;16072;SEYHAN MEHMET ÖZÖNCEL ANADOLU LİSESİ
1;ADANA;11633;SEYHAN MERKEZ KIZ MESLEK LİSESİ
1;ADANA;11114;SEYHAN MESLEKİ VE TEKNİK ANADOLU LİSESİ (ADANA - SEYHAN)
1;ADANA;11577;SEYHAN MİTHAT TOPAL LİSESİ
1;ADANA;11577;SEYHAN MİTHAT TOPAL LİSESİ (Y.D.A.)
1;ADANA;12005;SEYHAN N.YALVAÇ AND.OTEL.VE TURİZM MES.L
1;ADANA;15684;SEYHAN NURTEN YETİMOĞLU BİL.AND.MESLEK L
1;ADANA;15684;SEYHAN NURTEN YETİMOĞLU BİL.AND.TEKNİK L
1;ADANA;11682;SEYHAN ORHAN ÇOBANOĞLU LİSESİ
1;ADANA;16048;SEYHAN PİRİ REİS ANADOLU LİSESİ
1;ADANA;12013;SEYHAN RAMAZAN ATIL LİSESİ
1;ADANA;12127;SEYHAN ROTARY ANADOLU LİSESİ (ADANA - YÜREĞİR)
1;ADANA;10678;SEYHAN SABANCI KIZ TEKNİK VE MESLEK LİSESİ (AND.TEKSTİL MESLEK)
1;ADANA;10678;SEYHAN SABANCI KIZ TEKNİK VE MESLEK LİSESİ (AND.TEKSTİL TEKNİK)
1;ADANA;16882;SEYHAN SARIHAMZALI ANADOLU LİSESİ
1;ADANA;16882;SEYHAN SARIHAMZALI LİSESİ
1;ADANA;11577;SEYHAN SELÇUKLU LİSESİ
1;ADANA;12305;SEYHAN ŞAKİR PAŞA LİSESİ
1;ADANA;12305;SEYHAN ŞAKİRPAŞA ANADOLU LİSESİ
1;ADANA;16275;SEYHAN ŞEHİTLİK LİSESİ
1;ADANA;16501;SEYHAN ŞHT.İ.ATAŞE B.S. ANADOLU MES.L
1;ADANA;16501;SEYHAN ŞHT.İ.ATAŞE B.S. ANADOLU TEKNİK L
1;ADANA;16501;SEYHAN ŞHT.İ.ATAŞE B.S. END.MESLEK L
1;ADANA;16501;SEYHAN ŞHT.İ.ATAŞE B.S. TEKNİK LİSESİ
1;ADANA;16501;SEYHAN ŞHT.İ.ATAŞE BORA SÜELKAN TEK.VE END.MES.L (ANADOLU MESLEK)
1;ADANA;16501;SEYHAN ŞHT.İ.ATAŞE BORA SÜELKAN TEK.VE END.MES.L (ANADOLU TEKNİK)
1;ADANA;16501;SEYHAN ŞHT.İ.ATAŞE BORA SÜELKAN TEK.VE END.MES.L (ENDÜSTRİ MESLEK)
1;ADANA;16501;SEYHAN ŞHT.İ.ATAŞE BORA SÜELKAN TEK.VE END.MES.L (TEKNİK)
1;ADANA;11528;SEYHAN TEPEBAĞ İMAM HATİP LİSESİ
1;ADANA;11674;SEYHAN TEPEBAĞ LİSESİ
1;ADANA;16607;SEYHAN TOKİ ŞEHİT OZAN ONUR İLGEN ANADOLU LİSESİ
1;ADANA;12168;SEYHAN TURGUT ÖZAL LİSESİ
